"","ID","Bacino","name","Volume_Teorico","Anno","Mese","volume","PP","TM","Area_mq","PP_Perc"
"2031",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2014,"Sep",7.31,456.085394582594,294.335144335631,94817600.0000004,4.8101343482918e-06
"2032",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2014,"Sep",3.42,7.3562026929414,296.281768802089,74005200,9.94011595528611e-08
"2033",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2014,"Sep",185.55,224.278895173884,295.745970811468,173257200,1.29448528069185e-06
"2034",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2014,"Sep",222.74,2339.91586038231,292.498570256469,756654399.999974,3.09244994859264e-06
"2035",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2014,"Sep",1.34,23.7279013663761,296.988965521918,973807.555670311,2.43661093284938e-05
"2036",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2014,"Sep",14.24,19.5162406539591,298.119053098891,8361464.49008228,2.33406966890881e-06
"2037",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2015,"Sep",1.33,1000.9298656224,292.94682735867,250899199.99999,3.98937049469445e-06
"2038",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2015,"Sep",0.59,42.8132454278471,296.220051150852,7398800,5.78651205977282e-06
"2039",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2015,"Sep",3.21,533.80402826504,294.192230357821,32866800,1.62414359860114e-05
"2040",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2015,"Sep",19.32,3242.90462038444,296.436464561727,496094000.000011,6.53687531069589e-06
"2041",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2015,"Sep",9.09,1275.26931942254,293.552735113719,94817600.0000004,1.34497110180234e-05
"2042",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2015,"Sep",3.18,340.765886609685,295.369214845315,74005200,4.60462084569307e-06
"2043",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2015,"Sep",131.14,1191.26222979347,295.050657629198,173257200,6.8756867235155e-06
"2044",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2015,"Sep",223.05,3931.84077439361,291.946438516805,756654399.999974,5.19634958098935e-06
"2045",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2015,"Sep",1.15,42.8132454278471,296.220051150852,973807.555670311,4.39647907623566e-05
"2046",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2015,"Sep",18.42,129.743087846516,297.39605155521,8361464.49008228,1.55167899116724e-05
"2047",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2016,"Sep",0.58,5568.2539131214,292.090629894645,250899199.99999,2.21931911824415e-05
"2048",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2016,"Sep",0.55,152.707525487631,296.141751649645,7398800,2.06394990387132e-05
"2049",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2016,"Sep",2.03,835.82435993339,293.706518264044,32866800,2.54306582914488e-05
"2050",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2016,"Sep",15.56,3719.63103494182,296.675957797562,496094000.000011,7.49783515813885e-06
"2051",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2016,"Sep",7.28,1951.7806490175,293.242267253412,94817600.0000004,2.05845818605142e-05
"2052",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2016,"Sep",4.13,504.152058138676,295.532165621896,74005200,6.81238694225103e-06
"2053",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2016,"Sep",94.2,4186.2262784314,294.484771796879,173257200,2.41619181103665e-05
"2054",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2016,"Sep",156.93,12606.2417421085,291.255231430207,756654399.999974,1.66605014681854e-05
"2055",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2016,"Sep",1.05,152.707525487631,296.141751649645,973807.555670311,0.000156814890784572
"2056",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2016,"Sep",5.44,100.985599183762,297.322210036384,8361464.49008228,1.20775014118093e-05
"2057",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2017,"Sep",1.13,1201.68651609264,290.868612829844,250899199.99999,4.78951912199277e-06
"2058",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2017,"Sep",0.51,45.5290925863273,294.613705295987,7398800,6.15357795673992e-06
"2059",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2017,"Sep",1.94,190.549504521954,292.577497300648,32866800,5.79762874761017e-06
"2060",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2017,"Sep",15.56,1249.49432576547,295.029570802167,496094000.000011,2.51866445827896e-06
"2061",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2017,"Sep",5.73,526.786227807896,291.78022609085,94817600.0000004,5.55578529521834e-06
"2062",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2017,"Sep",1.5,162.990541916692,293.673585666754,74005200,2.2024201261086e-06
"2063",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2017,"Sep",114.92,920.315830585781,293.336186475309,173257200,5.3118475341041e-06
"2064",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2017,"Sep",163.46,3888.73642725915,289.923136912746,756654399.999974,5.13938255993659e-06
"2065",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2017,"Sep",0.95,45.5290925863273,294.613705295987,973807.555670311,4.67536859015104e-05
"2066",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2017,"Sep",3.43,89.1639496334126,295.822235488892,8361464.49008228,1.06636761705048e-05
"2067",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2018,"Sep",0.05,3870.46611927338,293.245276801674,250899199.99999,1.54263788775474e-05
"2068",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2018,"Sep",0.43,38.0916833926835,296.833642302619,7398800,5.14835965192781e-06
"2069",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2018,"Sep",3.66,546.687149385873,294.666521750556,32866800,1.66334157686745e-05
"2070",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2018,"Sep",19.61,2789.20649533868,297.198841149662,496094000.000011,5.62233466911234e-06
"2071",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2018,"Sep",11.95,1256.48705710268,294.140950983037,94817600.0000004,1.3251622663964e-05
"2072",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2018,"Sep",7.91,515.824160974553,296.06674739805,74005200,6.97010697862519e-06
"2073",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2018,"Sep",138.24,1032.10578654471,295.508419419702,173257200,5.95707299058688e-06
"2074",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2018,"Sep",181.67,11027.6626848236,292.404936939404,756654399.999974,1.45742398178402e-05
"2075",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2018,"Sep",1.02,38.0916833926835,296.833642302619,973807.555670311,3.91162331519018e-05
"2076",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2018,"Sep",9.28,149.717335390511,297.851918813917,8361464.49008228,1.79056354981946e-05
"2077",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2019,"Sep",0.74,1599.32347673636,293.01988514441,250899199.99999,6.37436658521201e-06
"2078",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2019,"Sep",0.35,76.5751149619549,296.50542517768,7398800,1.03496668327235e-05
"2079",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2019,"Sep",3.27,119.01895571863,294.284173820132,32866800,3.62125171049904e-06
"2080",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2019,"Sep",10.49,3035.21478816333,296.724140220104,496094000.000011,6.11822515120776e-06
"2081",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2019,"Sep",9.32,1166.53069545608,293.652651143957,94817600.0000004,1.23028920311849e-05
"2082",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2019,"Sep",5.26,731.552558321291,295.692539058587,74005200,9.88515075050524e-06
"2083",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2019,"Sep",206.37,1850.76638057548,294.973970910896,173257200,1.06821902961348e-05
"2084",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2019,"Sep",170.17,6180.77365489519,292.152587588334,756654399.999974,8.1685557566247e-06
"2085",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2019,"Sep",1.23,76.5751149619549,296.50542517768,973807.555670311,7.86347513079678e-05
"2086",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2019,"Sep",15.25,8.20672302000686,297.893424521552,8361464.49008228,9.81493496712333e-07
"2087",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2020,"Sep",1.26,3833.39705000719,292.358248037762,250899199.99999,1.5278634009225e-05
"2088",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2020,"Sep",0.26,144.913732043505,296.18209423489,7398800,1.95861128890503e-05
"2089",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2020,"Sep",3.08,596.624389094006,294.130621489267,32866800,1.81527982369444e-05
"2090",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2020,"Sep",8.06,8595.90934429349,296.566477295432,496094000.000011,1.73271786078713e-05
"2091",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2020,"Sep",9.17,2609.14963358216,293.282352279986,94817600.0000004,2.75175667131645e-05
"2092",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2020,"Sep",3.77,1385.49061032005,295.445537616045,74005200,1.87215305183967e-05
"2093",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2020,"Sep",226.95,2789.82861250116,294.804132903178,173257200,1.61022376703604e-05
"2094",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2020,"Sep",165.98,14757.7333906496,291.453921269487,756654399.999974,1.95039285975871e-05
"2095",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2020,"Sep",1.24,144.913732043505,296.18209423489,973807.555670311,0.000148811468138338
"2096",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2020,"Sep",10.63,117.572680303085,297.388036643134,8361464.49008228,1.40612545137925e-05
"2097",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2021,"Sep",0.69,3619.05111463424,293.815274137038,250899199.99999,1.44243230533792e-05
"2098",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2021,"Sep",0.32,26.1568516805145,297.789923053318,7398800,3.53528297568721e-06
"2099",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2021,"Sep",2.04,1230.58087740263,295.16619677468,32866800,3.74414569536015e-05
"2100",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2021,"Sep",12.22,1590.77236607828,297.93507250076,496094000.000011,3.20659464955884e-06
"2101",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2021,"Sep",8.98,990.234788789169,295.009705685812,94817600.0000004,1.04435757579728e-05
"2102",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2021,"Sep",4.38,109.887276147047,296.665112330771,74005200,1.48485884974363e-06
"2103",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2021,"Sep",213.57,2114.13871988178,296.26684245448,173257200,1.22023137848342e-05
"2104",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2021,"Sep",163.6,10915.228587333,293.176105690297,756654399.999974,1.44256460906503e-05
"2105",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2021,"Sep",0.85,26.1568516805145,297.789923053318,973807.555670311,2.68603909758224e-05
"2106",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2021,"Sep",14.78,26.7330603623656,298.967824278937,8361464.49008228,3.19717441772004e-06
"2107",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2009,"Oct",0.16,3274.44060485566,286.510293171825,250899199.99999,1.30508212256388e-05
"2108",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2009,"Oct",0.29,68.426796021116,290.626887516309,7398800,9.24836406189058e-06
"2109",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2009,"Oct",2.91,555.294533140876,288.284106059741,32866800,1.68953026501173e-05
"2110",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2009,"Oct",15,3539.39210166727,290.988136196236,496094000.000011,7.13451906628016e-06
"2111",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2009,"Oct",8.53,762.300967194373,287.672818242008,94817600.0000004,8.0396568484582e-06
"2112",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2009,"Oct",7.44,685.959359876651,289.908704336465,74005200,9.26906973937846e-06
"2113",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2009,"Oct",296.16,1661.46671621189,288.848743911092,173257200,9.5895969472662e-06
"2114",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2009,"Oct",177,8089.67054142643,285.805159553974,756654399.999974,1.06913678707567e-05
"2115",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2009,"Oct",0.76,68.426796021116,290.626887516309,973807.555670311,7.02672675136671e-05
"2116",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2009,"Oct",4.36,45.680252135983,291.79526833565,8361464.49008228,5.46318796069341e-06
"2117",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2010,"Oct",0.99,11016.5940125386,286.049630247991,250899199.99999,4.39084461510401e-05
"2118",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2010,"Oct",0.32,89.7975054693915,290.184675216675,7398800,1.21367661606465e-05
"2119",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2010,"Oct",3.73,468.146473743845,287.804206367645,32866800,1.42437497335866e-05
"2120",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2010,"Oct",13.02,3746.38136047462,290.450137207282,496094000.000011,7.55175704700024e-06
"2121",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2010,"Oct",8,1160.40195802476,287.252788115939,94817600.0000004,1.22382549023046e-05
"2122",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2010,"Oct",6.96,808.041884646055,289.229652745552,74005200,1.0918717666408e-05
"2123",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2010,"Oct",266.79,2817.99554896983,288.462283636934,173257200,1.62648106339582e-05
"2124",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2010,"Oct",158.33,21398.2478333321,285.29104623316,756654399.999974,2.82800811484515e-05
"2125",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2010,"Oct",0.88,89.7975054693915,290.184675216675,973807.555670311,9.22127836722116e-05
"2126",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2010,"Oct",12.96,43.428475592831,291.375647801225,8361464.49008228,5.19388387576632e-06
"2127",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2011,"Oct",1.43,1934.58568586356,287.297604712107,250899199.99999,7.71060922419696e-06
"2128",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2011,"Oct",0.46,17.5973338115061,291.227189156317,7398800,2.37840376973375e-06
"2129",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2011,"Oct",3.6,201.657124347823,288.878146580287,32866800,6.13558741185095e-06
"2130",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2011,"Oct",12.71,1290.2590384228,291.489749052357,496094000.000011,2.60083580616329e-06
"2131",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2011,"Oct",7.44,366.069533371968,288.456599866923,94817600.0000004,3.8607761994816e-06
"2132",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2011,"Oct",0.18,136.039503657659,290.478976430333,74005200,1.83824249725234e-06
"2133",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2011,"Oct",255.82,612.431678254928,289.708174776626,173257200,3.53481228055704e-06
"2134",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2011,"Oct",170.31,4289.65876856149,286.519795708616,756654399.999974,5.66924446426485e-06
"2135",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2011,"Oct",1.1,17.5973338115061,291.227189156317,973807.555670311,1.80706482600591e-05
"2136",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2011,"Oct",25.34,31.5688023652742,292.202310336533,8361464.49008228,3.77551114433586e-06
"2137",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2012,"Oct",0.29,4658.32791961642,288.153989315033,250899199.99999,1.85665315776878e-05
"2138",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2012,"Oct",0.46,90.0319386048873,291.97970080632,7398800,1.21684514522473e-05
"2139",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2012,"Oct",3.12,238.358914830003,289.841609028993,32866800,7.25227021888358e-06
"2140",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2012,"Oct",18.4,4738.36169380395,292.185165465257,496094000.000011,9.55133844352853e-06
"2141",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2012,"Oct",7.09,1386.70022039752,288.91377691141,94817600.0000004,1.46249242798543e-05
"2142",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2012,"Oct",2.36,660.666735918445,291.029166351773,74005200,8.92730153987078e-06
"2143",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2012,"Oct",226.34,1522.18193953949,290.347812676405,173257200,8.78567782198656e-06
"2144",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2012,"Oct",135.8,15171.8761840595,287.189424343576,756654399.999974,2.00512627483036e-05
"2145",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2012,"Oct",1.08,90.0319386048873,291.97970080632,973807.555670311,9.24535223419115e-05
"2146",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2012,"Oct",21.86,38.4815806864176,293.28809227482,8361464.49008228,4.60225367602308e-06
"2147",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2013,"Oct",0.97,1613.85777120851,290.064426701556,250899199.99999,6.4322954047226e-06
"2148",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2013,"Oct",0.49,82.6516590263537,294.012388639553,7398800,1.11709546178237e-05
"2149",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2013,"Oct",3.38,100.206655342904,291.665328018493,32866800,3.04887166815461e-06
"2150",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2013,"Oct",18.71,2043.31364520356,294.131199631529,496094000.000011,4.11880338243058e-06
"2151",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2013,"Oct",8.72,214.251975564393,291.09187883337,94817600.0000004,2.25962242837187e-06
"2152",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2013,"Oct",1.78,190.635573407698,292.993744022694,74005200,2.57597538291496e-06
"2153",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2013,"Oct",262.15,928.400074762712,292.389704512094,173257200,5.3585078990236e-06
"2154",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2013,"Oct",184.03,3177.3046430436,289.378006602701,756654399.999974,4.19914910036036e-06
"2155",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2013,"Oct",0.93,82.6516590263537,294.012388639553,973807.555670311,8.48747358192977e-05
"2156",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2013,"Oct",8.59,39.8599496294957,295.034230898785,8361464.49008228,4.76710146610973e-06
"2157",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2014,"Oct",1.14,979.972160800609,289.672722689994,250899199.99999,3.90584011746809e-06
"2158",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2014,"Oct",0.59,123.270931833496,293.193586698142,7398800,1.66609358049273e-05
"2159",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2014,"Oct",3.05,189.672766472296,291.227534023115,32866800,5.770953255939e-06
"2160",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2014,"Oct",14.42,5307.04725835192,293.34934217021,496094000.000011,1.06976646731301e-05
"2161",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2014,"Oct",6.52,915.915437341696,290.604811631773,94817600.0000004,9.65976187270815e-06
"2162",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2014,"Oct",2.96,1219.2815399212,292.498894586555,74005200,1.64756198202451e-05
"2163",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2014,"Oct",221.28,814.281771725944,291.847432245366,173257200,4.69984376825866e-06
"2164",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2014,"Oct",158.6,3117.28807145476,288.972760065482,756654399.999974,4.11983075953152e-06
"2165",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2014,"Oct",0.91,123.270931833496,293.193586698142,973807.555670311,0.000126586542808906
"2166",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2014,"Oct",15.65,61.0640975602459,294.43118563006,8361464.49008228,7.30303855654418e-06
"2167",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2015,"Oct",0.04,5550.14615452198,287.356118896102,250899199.99999,2.21210197343085e-05
"2168",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2015,"Oct",0.56,173.580070779241,291.367094491118,7398800,2.34605707383956e-05
"2169",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2015,"Oct",2.96,936.279925815312,289.004767803186,32866800,2.84871032718522e-05
"2170",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2015,"Oct",20.16,9642.50158168317,291.597426050287,496094000.000011,1.94368437870302e-05
"2171",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2015,"Oct",8.63,2033.26085552097,288.340248359879,94817600.0000004,2.14439181704764e-05
"2172",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2015,"Oct",3.01,1362.94516661642,290.601886670386,74005200,1.8416883767849e-05
"2173",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2015,"Oct",172.38,2792.91109942193,289.736020200996,173257200,1.61200290632766e-05
"2174",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2015,"Oct",178.05,15663.0611139824,286.403980821976,756654399.999974,2.07004163512205e-05
"2175",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2015,"Oct",1.12,173.580070779241,291.367094491118,973807.555670311,0.000178248843694542
"2176",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2015,"Oct",19.71,189.308662787553,292.343340904482,8361464.49008228,2.26406107461314e-05
"2177",25,"Flumendosa_Campidano_Cixerri","CAPANNA CILICHERI ( Flumineddu )",1.44,2016,"Oct",0.18,1872.13989555582,288.470035363269,250899199.99999,7.46172126318416e-06
"2178",30,"Flumendosa_Campidano_Cixerri","CASA FIUME",0.75,2016,"Oct",0.6,11.144433176599,292.326290212652,7398800,1.5062487398766e-06
"2179",33,"Flumendosa_Campidano_Cixerri","CORONGIU 3",4.3,2016,"Oct",1.92,29.4690405268066,290.426662556404,32866800,8.96620313714952e-07
"2180",32,"Flumendosa_Campidano_Cixerri","GENNA IS ABIS ( Rio Cixer )",24,2016,"Oct",15.25,532.93645405534,292.535064169762,496094000.000011,1.0742650668126e-06
"2181",28,"Flumendosa_Campidano_Cixerri","IS BARROCUS ( Fluminimannu CA )",11.96,2016,"Oct",6.6,1178.71902313965,289.353260274673,94817600.0000004,1.24314370237134e-05
"2182",31,"Flumendosa_Campidano_Cixerri","MONTE ARBUS ( Rio Leni )",19.5,2016,"Oct",1.83,153.742678817981,291.574810201615,74005200,2.07745778429058e-06
"2183",27,"Flumendosa_Campidano_Cixerri","MONTE SU REI ( Rio Mulargia )",320,2016,"Oct",70.54,512.832140275218,290.704025252677,173257200,2.9599470629516e-06
"2184",26,"Flumendosa_Campidano_Cixerri","NURAGHE ARRUBIU ( Flumendosa )",262.66,2016,"Oct",156.93,5831.67352113272,287.611628889041,756654399.999974,7.70718246154773e-06
"2185",29,"Flumendosa_Campidano_Cixerri","SA FORADA DE S'ACQUA",1.33,2016,"Oct",1.01,11.144433176599,292.326290212652,973807.555670311,1.14441843377646e-05
"2186",34,"Flumendosa_Campidano_Cixerri","SIMBIRIZZI",20.2,2016,"Oct",10.09,6.08591118537512,293.621065980645,8361464.49008228,7.27852302977996e-07
